combine_strategy,rerank_strategy,update_strategy,persona,question_number,username,expected_chunk_id,neutral_question,priming_question_count,baseline_score,post_priming_score,delta,baseline_expected_rank,post_priming_expected_rank,baseline_chunk_ids,post_priming_chunk_ids
spherical-comb,cross-encoder,moving-average,football,13,eval-football-q13-spherical-comb,football_rules_full-45,How does overtime work in the playoffs?,25,0.630930,0.630930,0.000000,not retrieved,not retrieved,basketball_rules_full-13|football_rules_full-13|hockey_rules_full-13|soccer_rules_full-13|hockey_rules_full-45,basketball_rules_full-13|football_rules_full-13|hockey_rules_full-13|soccer_rules_full-13|hockey_rules_full-45
spherical-comb,cross-encoder,moving-average,hockey,13,eval-hockey-q13-spherical-comb,hockey_rules_full-18,How does overtime work in the playoffs?,25,0.886853,0.886853,0.000000,not retrieved,not retrieved,basketball_rules_full-13|football_rules_full-13|hockey_rules_full-13|soccer_rules_full-13|hockey_rules_full-45,basketball_rules_full-13|football_rules_full-13|hockey_rules_full-13|soccer_rules_full-13|hockey_rules_full-45
spherical-comb,cross-encoder,moving-average,soccer,13,eval-soccer-q13-spherical-comb,soccer_rules_full-28,How does overtime work in the playoffs?,25,0.430677,0.430677,0.000000,not retrieved,not retrieved,basketball_rules_full-13|football_rules_full-13|hockey_rules_full-13|soccer_rules_full-13|hockey_rules_full-45,basketball_rules_full-13|football_rules_full-13|hockey_rules_full-13|soccer_rules_full-13|hockey_rules_full-45
spherical-comb,cross-encoder,moving-average,basketball,14,eval-basketball-q14-spherical-comb,basketball_rules_full-11,What are the dimensions of the field/court?,25,1.000000,2.948459,1.948459,not retrieved,not retrieved,basketball_rules_full-14|football_rules_full-14|soccer_rules_full-14|hockey_rules_full-14|football_rules_full-45,basketball_rules_full-14|basketball_rules_full-32|basketball_rules_full-41|basketball_rules_full-26|basketball_rules_full-37
spherical-comb,cross-encoder,moving-average,football,14,eval-football-q14-spherical-comb,football_rules_full-1,What are the dimensions of the field/court?,25,1.017783,1.517783,0.500000,not retrieved,not retrieved,basketball_rules_full-14|football_rules_full-14|soccer_rules_full-14|hockey_rules_full-14|football_rules_full-45,basketball_rules_full-14|football_rules_full-14|football_rules_full-26|basketball_rules_full-41|football_rules_full-2
spherical-comb,cross-encoder,moving-average,hockey,14,eval-hockey-q14-spherical-comb,hockey_rules_full-7,What are the dimensions of the field/court?,25,0.430677,1.061606,0.630930,not retrieved,not retrieved,basketball_rules_full-14|football_rules_full-14|soccer_rules_full-14|hockey_rules_full-14|football_rules_full-45,basketball_rules_full-14|hockey_rules_full-14|basketball_rules_full-41|hockey_rules_full-30|soccer_rules_full-21
spherical-comb,cross-encoder,moving-average,soccer,14,eval-soccer-q14-spherical-comb,soccer_rules_full-22,What are the dimensions of the field/court?,25,0.500000,1.517783,1.017783,not retrieved,not retrieved,basketball_rules_full-14|football_rules_full-14|soccer_rules_full-14|hockey_rules_full-14|football_rules_full-45,basketball_rules_full-14|soccer_rules_full-14|soccer_rules_full-43|hockey_rules_full-30|soccer_rules_full-21
spherical-comb,cross-encoder,moving-average,basketball,15,eval-basketball-q15-spherical-comb,basketball_rules_full-22,What is a defensive zone?,25,0.430677,0.886853,0.456176,not retrieved,not retrieved,hockey_rules_full-15|soccer_rules_full-15|football_rules_full-15|basketball_rules_full-15|football_rules_full-34,hockey_rules_full-15|soccer_rules_full-15|basketball_rules_full-15|football_rules_full-34|basketball_rules_full-26
spherical-comb,cross-encoder,moving-average,football,15,eval-football-q15-spherical-comb,football_rules_full-27,What is a defensive zone?,25,0.886853,0.886853,0.000000,not retrieved,not retrieved,hockey_rules_full-15|soccer_rules_full-15|football_rules_full-15|basketball_rules_full-15|football_rules_full-34,hockey_rules_full-15|soccer_rules_full-15|football_rules_full-15|basketball_rules_full-15|football_rules_full-34
spherical-comb,cross-encoder,moving-average,hockey,15,eval-hockey-q15-spherical-comb,hockey_rules_full-23,What is a defensive zone?,25,1.000000,1.386853,0.386853,not retrieved,not retrieved,hockey_rules_full-15|soccer_rules_full-15|football_rules_full-15|basketball_rules_full-15|football_rules_full-34,hockey_rules_full-15|soccer_rules_full-15|basketball_rules_full-15|football_rules_full-34|hockey_rules_full-48
spherical-comb,cross-encoder,moving-average,soccer,15,eval-soccer-q15-spherical-comb,soccer_rules_full-34,What is a defensive zone?,25,0.630930,1.017783,0.386853,not retrieved,not retrieved,hockey_rules_full-15|soccer_rules_full-15|football_rules_full-15|basketball_rules_full-15|football_rules_full-34,hockey_rules_full-15|soccer_rules_full-15|football_rules_full-15|basketball_rules_full-15|soccer_rules_full-26
spherical-comb,cross-encoder,moving-average,basketball,16,eval-basketball-q16-spherical-comb,basketball_rules_full-14,How do you score a point from a distance?,25,0.630930,1.448459,0.817529,not retrieved,not retrieved,hockey_rules_full-16|basketball_rules_full-16|soccer_rules_full-16|football_rules_full-16|football_rules_full-1,hockey_rules_full-16|basketball_rules_full-16|football_rules_full-16|basketball_rules_full-40|basketball_rules_full-26
spherical-comb,cross-encoder,moving-average,football,16,eval-football-q16-spherical-comb,football_rules_full-9,How do you score a point from a distance?,25,0.817529,1.317529,0.500000,not retrieved,not retrieved,hockey_rules_full-16|basketball_rules_full-16|soccer_rules_full-16|football_rules_full-16|football_rules_full-1,hockey_rules_full-16|basketball_rules_full-16|football_rules_full-16|football_rules_full-2|football_rules_full-26
spherical-comb,cross-encoder,moving-average,hockey,16,eval-hockey-q16-spherical-comb,hockey_rules_full-19,How do you score a point from a distance?,25,1.000000,1.817529,0.817529,not retrieved,not retrieved,hockey_rules_full-16|basketball_rules_full-16|soccer_rules_full-16|football_rules_full-16|football_rules_full-1,hockey_rules_full-16|basketball_rules_full-16|football_rules_full-16|hockey_rules_full-42|hockey_rules_full-26
spherical-comb,cross-encoder,moving-average,soccer,16,eval-soccer-q16-spherical-comb,soccer_rules_full-23,How do you score a point from a distance?,25,0.500000,0.886853,0.386853,not retrieved,not retrieved,hockey_rules_full-16|basketball_rules_full-16|soccer_rules_full-16|football_rules_full-16|football_rules_full-1,hockey_rules_full-16|basketball_rules_full-16|soccer_rules_full-16|football_rules_full-16|soccer_rules_full-27
spherical-comb,cross-encoder,moving-average,basketball,17,eval-basketball-q17-spherical-comb,basketball_rules_full-36,What is a turnover?,25,0.430677,0.817529,0.386853,not retrieved,not retrieved,football_rules_full-17|hockey_rules_full-17|soccer_rules_full-17|basketball_rules_full-17|noise-40,football_rules_full-17|hockey_rules_full-17|soccer_rules_full-17|basketball_rules_full-17|basketball_rules_full-26
spherical-comb,cross-encoder,moving-average,football,17,eval-football-q17-spherical-comb,football_rules_full-7,What is a turnover?,25,1.000000,1.386853,0.386853,not retrieved,not retrieved,football_rules_full-17|hockey_rules_full-17|soccer_rules_full-17|basketball_rules_full-17|noise-40,football_rules_full-17|hockey_rules_full-17|soccer_rules_full-17|basketball_rules_full-17|football_rules_full-27
spherical-comb,cross-encoder,moving-average,hockey,17,eval-hockey-q17-spherical-comb,hockey_rules_full-8,What is a turnover?,25,0.630930,1.017783,0.386853,not retrieved,not retrieved,football_rules_full-17|hockey_rules_full-17|soccer_rules_full-17|basketball_rules_full-17|noise-40,football_rules_full-17|hockey_rules_full-17|soccer_rules_full-17|basketball_rules_full-17|hockey_rules_full-11
spherical-comb,cross-encoder,moving-average,soccer,17,eval-soccer-q17-spherical-comb,soccer_rules_full-25,What is a turnover?,25,0.500000,0.886853,0.386853,not retrieved,not retrieved,football_rules_full-17|hockey_rules_full-17|soccer_rules_full-17|basketball_rules_full-17|noise-40,football_rules_full-17|hockey_rules_full-17|soccer_rules_full-17|basketball_rules_full-17|soccer_rules_full-29
spherical-comb,cross-encoder,moving-average,basketball,18,eval-basketball-q18-spherical-comb,basketball_rules_full-32,How do officials use video review?,25,0.630930,1.386853,0.755923,not retrieved,not retrieved,hockey_rules_full-18|basketball_rules_full-18|soccer_rules_full-48|football_rules_full-18|soccer_rules_full-18,basketball_rules_full-18|soccer_rules_full-48|football_rules_full-18|soccer_rules_full-18|basketball_rules_full-26
spherical-comb,cross-encoder,moving-average,football,18,eval-football-q18-spherical-comb,football_rules_full-39,How do officials use video review?,25,0.430677,0.430677,0.000000,not retrieved,not retrieved,hockey_rules_full-18|basketball_rules_full-18|soccer_rules_full-48|football_rules_full-18|soccer_rules_full-18,hockey_rules_full-18|basketball_rules_full-18|soccer_rules_full-48|football_rules_full-18|soccer_rules_full-18
spherical-comb,cross-encoder,moving-average,hockey,18,eval-hockey-q18-spherical-comb,hockey_rules_full-43,How do officials use video review?,25,1.000000,1.386853,0.386853,not retrieved,not retrieved,hockey_rules_full-18|basketball_rules_full-18|soccer_rules_full-48|football_rules_full-18|soccer_rules_full-18,hockey_rules_full-18|soccer_rules_full-48|football_rules_full-18|soccer_rules_full-18|hockey_rules_full-21
spherical-comb,cross-encoder,moving-average,soccer,18,eval-soccer-q18-spherical-comb,soccer_rules_full-49,How do officials use video review?,25,0.886853,1.448459,0.561606,not retrieved,not retrieved,hockey_rules_full-18|basketball_rules_full-18|soccer_rules_full-48|football_rules_full-18|soccer_rules_full-18,hockey_rules_full-18|soccer_rules_full-48|football_rules_full-18|soccer_rules_full-18|soccer_rules_full-11
spherical-comb,cross-encoder,moving-average,basketball,19,eval-basketball-q19-spherical-comb,basketball_rules_full-25,What is the penalty for unsportsmanlike conduct?,25,0.630930,0.630930,0.000000,not retrieved,not retrieved,hockey_rules_full-19|basketball_rules_full-19|football_rules_full-19|soccer_rules_full-19|hockey_rules_full-28,hockey_rules_full-19|basketball_rules_full-19|football_rules_full-19|soccer_rules_full-19|hockey_rules_full-7
spherical-comb,cross-encoder,moving-average,football,19,eval-football-q19-spherical-comb,football_rules_full-10,What is the penalty for unsportsmanlike conduct?,25,0.500000,0.886853,0.386853,not retrieved,not retrieved,hockey_rules_full-19|basketball_rules_full-19|football_rules_full-19|soccer_rules_full-19|hockey_rules_full-28,hockey_rules_full-19|basketball_rules_full-19|football_rules_full-19|soccer_rules_full-19|football_rules_full-7
spherical-comb,cross-encoder,moving-average,hockey,19,eval-hockey-q19-spherical-comb,hockey_rules_full-6,What is the penalty for unsportsmanlike conduct?,25,1.386853,1.386853,0.000000,not retrieved,not retrieved,hockey_rules_full-19|basketball_rules_full-19|football_rules_full-19|soccer_rules_full-19|hockey_rules_full-28,hockey_rules_full-19|basketball_rules_full-19|football_rules_full-19|soccer_rules_full-19|hockey_rules_full-28
spherical-comb,cross-encoder,moving-average,soccer,19,eval-soccer-q19-spherical-comb,soccer_rules_full-4,What is the penalty for unsportsmanlike conduct?,25,0.430677,0.430677,0.000000,not retrieved,not retrieved,hockey_rules_full-19|basketball_rules_full-19|football_rules_full-19|soccer_rules_full-19|hockey_rules_full-28,hockey_rules_full-19|basketball_rules_full-19|football_rules_full-19|soccer_rules_full-19|football_rules_full-7
spherical-comb,cross-encoder,moving-average,basketball,20,eval-basketball-q20-spherical-comb,basketball_rules_full-34,How do you initiate a fast break?,25,1.130930,1.948459,0.817529,not retrieved,not retrieved,soccer_rules_full-20|basketball_rules_full-20|basketball_rules_full-47|football_rules_full-20|hockey_rules_full-20,soccer_rules_full-20|basketball_rules_full-20|basketball_rules_full-47|basketball_rules_full-40|basketball_rules_full-26
spherical-comb,cross-encoder,moving-average,football,20,eval-football-q20-spherical-comb,football_rules_full-19,How do you initiate a fast break?,25,0.430677,0.386853,-0.043824,not retrieved,not retrieved,soccer_rules_full-20|basketball_rules_full-20|basketball_rules_full-47|football_rules_full-20|hockey_rules_full-20,soccer_rules_full-20|basketball_rules_full-20|basketball_rules_full-47|hockey_rules_full-20|football_rules_full-26
spherical-comb,cross-encoder,moving-average,hockey,20,eval-hockey-q20-spherical-comb,hockey_rules_full-35,How do you initiate a fast break?,25,0.386853,1.317529,0.930677,not retrieved,not retrieved,soccer_rules_full-20|basketball_rules_full-20|basketball_rules_full-47|football_rules_full-20|hockey_rules_full-20,soccer_rules_full-20|basketball_rules_full-20|hockey_rules_full-20|hockey_rules_full-23|hockey_rules_full-21
spherical-comb,cross-encoder,moving-average,soccer,20,eval-soccer-q20-spherical-comb,soccer_rules_full-47,How do you initiate a fast break?,25,1.000000,1.386853,0.386853,not retrieved,not retrieved,soccer_rules_full-20|basketball_rules_full-20|basketball_rules_full-47|football_rules_full-20|hockey_rules_full-20,soccer_rules_full-20|basketball_rules_full-20|basketball_rules_full-47|hockey_rules_full-20|soccer_rules_full-29
spherical-comb,cross-encoder,moving-average,basketball,21,eval-basketball-q21-spherical-comb,basketball_rules_full-42,What is the legal way to contact an opponent?,25,0.430677,0.886853,0.456176,not retrieved,not retrieved,football_rules_full-21|soccer_rules_full-21|football_rules_full-6|basketball_rules_full-21|hockey_rules_full-21,football_rules_full-21|soccer_rules_full-21|basketball_rules_full-21|hockey_rules_full-21|basketball_rules_full-26
spherical-comb,cross-encoder,moving-average,football,21,eval-football-q21-spherical-comb,football_rules_full-18,What is the legal way to contact an opponent?,25,1.500000,1.500000,0.000000,not retrieved,not retrieved,football_rules_full-21|soccer_rules_full-21|football_rules_full-6|basketball_rules_full-21|hockey_rules_full-21,football_rules_full-21|soccer_rules_full-21|football_rules_full-6|basketball_rules_full-21|hockey_rules_full-21
spherical-comb,cross-encoder,moving-average,hockey,21,eval-hockey-q21-spherical-comb,hockey_rules_full-34,What is the legal way to contact an opponent?,25,0.386853,0.430677,0.043824,not retrieved,not retrieved,football_rules_full-21|soccer_rules_full-21|football_rules_full-6|basketball_rules_full-21|hockey_rules_full-21,football_rules_full-21|soccer_rules_full-21|basketball_rules_full-21|hockey_rules_full-21|basketball_rules_full-34
spherical-comb,cross-encoder,moving-average,soccer,21,eval-soccer-q21-spherical-comb,soccer_rules_full-35,What is the legal way to contact an opponent?,25,0.630930,0.630930,0.000000,not retrieved,not retrieved,football_rules_full-21|soccer_rules_full-21|football_rules_full-6|basketball_rules_full-21|hockey_rules_full-21,football_rules_full-21|soccer_rules_full-21|football_rules_full-6|basketball_rules_full-21|hockey_rules_full-21
spherical-comb,cross-encoder,moving-average,basketball,22,eval-basketball-q22-spherical-comb,basketball_rules_full-17,What is a double-header?,25,1.386853,1.817529,0.430677,not retrieved,not retrieved,basketball_rules_full-22|hockey_rules_full-22|football_rules_full-22|soccer_rules_full-22|basketball_rules_full-36,basketball_rules_full-22|hockey_rules_full-22|soccer_rules_full-22|basketball_rules_full-29|basketball_rules_full-26
spherical-comb,cross-encoder,moving-average,football,22,eval-football-q22-spherical-comb,football_rules_full-12,What is a double-header?,25,0.500000,0.886853,0.386853,not retrieved,not retrieved,basketball_rules_full-22|hockey_rules_full-22|football_rules_full-22|soccer_rules_full-22|basketball_rules_full-36,basketball_rules_full-22|hockey_rules_full-22|football_rules_full-22|soccer_rules_full-22|football_rules_full-50
spherical-comb,cross-encoder,moving-average,hockey,22,eval-hockey-q22-spherical-comb,hockey_rules_full-5,What is a double-header?,25,0.630930,1.017783,0.386853,not retrieved,not retrieved,basketball_rules_full-22|hockey_rules_full-22|football_rules_full-22|soccer_rules_full-22|basketball_rules_full-36,basketball_rules_full-22|hockey_rules_full-22|football_rules_full-22|soccer_rules_full-22|hockey_rules_full-43
spherical-comb,cross-encoder,moving-average,soccer,22,eval-soccer-q22-spherical-comb,soccer_rules_full-15,What is a double-header?,25,0.430677,0.817529,0.386853,not retrieved,not retrieved,basketball_rules_full-22|hockey_rules_full-22|football_rules_full-22|soccer_rules_full-22|basketball_rules_full-36,basketball_rules_full-22|hockey_rules_full-22|football_rules_full-22|soccer_rules_full-22|soccer_rules_full-11
spherical-comb,cross-encoder,moving-average,basketball,23,eval-basketball-q23-spherical-comb,basketball_rules_full-50,How do you earn a free shot?,25,1.000000,1.386853,0.386853,not retrieved,not retrieved,basketball_rules_full-23|football_rules_full-23|hockey_rules_full-23|soccer_rules_full-23|soccer_rules_full-27,basketball_rules_full-23|football_rules_full-23|hockey_rules_full-23|soccer_rules_full-23|basketball_rules_full-40
spherical-comb,cross-encoder,moving-average,football,23,eval-football-q23-spherical-comb,football_rules_full-21,How do you earn a free shot?,25,0.630930,0.630930,0.000000,not retrieved,not retrieved,basketball_rules_full-23|football_rules_full-23|hockey_rules_full-23|soccer_rules_full-23|soccer_rules_full-27,basketball_rules_full-23|football_rules_full-23|hockey_rules_full-23|soccer_rules_full-23|basketball_rules_full-40
spherical-comb,cross-encoder,moving-average,hockey,23,eval-hockey-q23-spherical-comb,hockey_rules_full-9,How do you earn a free shot?,25,0.500000,0.886853,0.386853,not retrieved,not retrieved,basketball_rules_full-23|football_rules_full-23|hockey_rules_full-23|soccer_rules_full-23|soccer_rules_full-27,basketball_rules_full-23|football_rules_full-23|hockey_rules_full-23|soccer_rules_full-23|hockey_rules_full-26
spherical-comb,cross-encoder,moving-average,soccer,23,eval-soccer-q23-spherical-comb,soccer_rules_full-10,How do you earn a free shot?,25,0.817529,0.817529,0.000000,not retrieved,not retrieved,basketball_rules_full-23|football_rules_full-23|hockey_rules_full-23|soccer_rules_full-23|soccer_rules_full-27,basketball_rules_full-23|football_rules_full-23|hockey_rules_full-23|soccer_rules_full-23|soccer_rules_full-27
spherical-comb,cross-encoder,moving-average,basketball,24,eval-basketball-q24-spherical-comb,basketball_rules_full-29,What is the meaning of a 'clean sheet' or 'shutout'?,25,0.386853,0.817529,0.430677,not retrieved,not retrieved,soccer_rules_full-24|hockey_rules_full-24|soccer_rules_full-33|football_rules_full-24|basketball_rules_full-24,soccer_rules_full-24|hockey_rules_full-24|soccer_rules_full-33|basketball_rules_full-26|basketball_rules_full-40
spherical-comb,cross-encoder,moving-average,football,24,eval-football-q24-spherical-comb,football_rules_full-41,What is the meaning of a 'clean sheet' or 'shutout'?,25,0.430677,0.817529,0.386853,not retrieved,not retrieved,soccer_rules_full-24|hockey_rules_full-24|soccer_rules_full-33|football_rules_full-24|basketball_rules_full-24,soccer_rules_full-24|hockey_rules_full-24|soccer_rules_full-33|football_rules_full-24|football_rules_full-26
spherical-comb,cross-encoder,moving-average,hockey,24,eval-hockey-q24-spherical-comb,hockey_rules_full-21,What is the meaning of a 'clean sheet' or 'shutout'?,25,0.630930,1.448459,0.817529,not retrieved,not retrieved,soccer_rules_full-24|hockey_rules_full-24|soccer_rules_full-33|football_rules_full-24|basketball_rules_full-24,soccer_rules_full-24|hockey_rules_full-24|soccer_rules_full-33|hockey_rules_full-26|hockey_rules_full-25
spherical-comb,cross-encoder,moving-average,soccer,24,eval-soccer-q24-spherical-comb,soccer_rules_full-2,What is the meaning of a 'clean sheet' or 'shutout'?,25,1.500000,1.886853,0.386853,not retrieved,not retrieved,soccer_rules_full-24|hockey_rules_full-24|soccer_rules_full-33|football_rules_full-24|basketball_rules_full-24,soccer_rules_full-24|hockey_rules_full-24|soccer_rules_full-33|football_rules_full-24|soccer_rules_full-11
spherical-comb,cross-encoder,moving-average,basketball,25,eval-basketball-q25-spherical-comb,basketball_rules_full-47,How do you define a 'save'?,25,0.430677,0.886853,0.456176,not retrieved,not retrieved,soccer_rules_full-25|football_rules_full-25|hockey_rules_full-25|basketball_rules_full-25|football_rules_full-28,football_rules_full-25|hockey_rules_full-25|basketball_rules_full-25|soccer_rules_full-11|basketball_rules_full-26
spherical-comb,cross-encoder,moving-average,football,25,eval-football-q25-spherical-comb,football_rules_full-14,How do you define a 'save'?,25,1.017783,1.017783,0.000000,not retrieved,not retrieved,soccer_rules_full-25|football_rules_full-25|hockey_rules_full-25|basketball_rules_full-25|football_rules_full-28,soccer_rules_full-25|football_rules_full-25|hockey_rules_full-25|basketball_rules_full-25|football_rules_full-28
spherical-comb,cross-encoder,moving-average,hockey,25,eval-hockey-q25-spherical-comb,hockey_rules_full-36,How do you define a 'save'?,25,0.500000,1.448459,0.948459,not retrieved,not retrieved,soccer_rules_full-25|football_rules_full-25|hockey_rules_full-25|basketball_rules_full-25|football_rules_full-28,football_rules_full-25|hockey_rules_full-25|basketball_rules_full-25|hockey_rules_full-6|hockey_rules_full-26
spherical-comb,cross-encoder,moving-average,soccer,25,eval-soccer-q25-spherical-comb,soccer_rules_full-20,How do you define a 'save'?,25,1.000000,1.386853,0.386853,not retrieved,not retrieved,soccer_rules_full-25|football_rules_full-25|hockey_rules_full-25|basketball_rules_full-25|football_rules_full-28,soccer_rules_full-25|football_rules_full-25|hockey_rules_full-25|basketball_rules_full-25|soccer_rules_full-26
